authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,24,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,10,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,24,4
Title50,,EW,1.0,UFR,funding,,,0.3087,1.0,0.28,0.072606,1.0,1.0,0.84,OSINT,NonKinetic,2,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,24,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,MASINT,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,24,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,14,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,24,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2744,1.0,0.34,0.077436,1.0,1.0,0.83,SIGINT,NonKinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,24,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,22,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,24,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,24,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,24,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,9,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,24,3
Title50,GovContractor,Land,,Partner,contracting,,,0.343,,0.65,0.22295,,1.0,,HUMINT,Kinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,24,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,25,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,25,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,5,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,25,2
Title50,,Maritime,1.0,Partner,funding,,,0.3087,1.0,0.3,0.077792,1.0,1.0,0.84,MASINT,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,25,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,12,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,25,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,16,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,25,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,9,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,25,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,6,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,25,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.3136,1.0,0.223125,0.060176,1.0,1.0,0.86,OSINT,NonKinetic,3,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,25,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,7,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,25,4
Title10,,Maritime,0.75,POM,funding,,,0.3969,1.0,0.23625,0.081578,1.0,1.0,0.87,OSINT,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,25,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,25,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,25,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,22,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,25,2
Title50,,Cyber,0.75,POM,funding,,,0.32585,1.0,0.23625,0.065435,1.0,1.0,0.85,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,25,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,15,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,25,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,25,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,11,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,25,4
Title50,,EW,1.0,UFR,funding,,,0.29155,1.0,0.28,0.068573,1.0,1.0,0.84,OSINT,NonKinetic,3,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,25,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,MASINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,25,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,15,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,25,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.25725,1.0,0.34,0.072596,1.0,1.0,0.83,SIGINT,NonKinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,25,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,23,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,25,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,25,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,25,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,10,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,25,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,25,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,26,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,26,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,6,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,26,2
Title50,,Maritime,1.0,Partner,funding,,,0.29155,1.0,0.3,0.073471,1.0,1.0,0.84,MASINT,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,26,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,26,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,17,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,26,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,10,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,26,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,7,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,26,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.275625,1.0,0.223125,0.052889,1.0,1.0,0.86,OSINT,NonKinetic,4,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,26,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,8,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,26,4
Title10,,Maritime,0.75,POM,funding,,,0.354025,1.0,0.23625,0.072765,1.0,1.0,0.87,OSINT,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,26,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,26,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,26,4
Title10,GovLab,Land,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,GEOINT,Kinetic,23,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,26,2
Title50,,Cyber,0.75,POM,funding,,,0.3087,1.0,0.23625,0.061991,1.0,1.0,0.85,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,26,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,16,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,26,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,26,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,12,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,26,4
Title50,,EW,1.0,UFR,funding,,,0.2744,1.0,0.28,0.064539,1.0,1.0,0.84,OSINT,NonKinetic,4,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,26,2
Title10,,ISR,,Partner,test,1.0,0.75,0.441,1.0,0.63,0.208372,1.0,1.0,,MASINT,Kinetic,12,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,pass,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,26,5
Title10,,ISR,,Partner,test,1.0,0.75,0.441,1.0,0.63,0.208372,1.0,1.0,,MASINT,Kinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,26,5
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,16,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,26,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,SIGINT,NonKinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,26,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,24,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,26,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,26,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,26,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,11,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,26,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,26,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,27,2
Title10,Commercial,ISR,,Partner,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,27,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,7,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,27,2
Title50,,Maritime,1.0,Partner,funding,,,0.2744,1.0,0.3,0.069149,1.0,1.0,0.84,MASINT,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,27,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,27,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,18,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,27,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,11,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,27,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,8,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,27,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.046072,1.0,1.0,0.86,OSINT,NonKinetic,5,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,27,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,9,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,27,4
Title10,,Maritime,0.75,POM,funding,,,0.3136,1.0,0.23625,0.064457,1.0,1.0,0.87,OSINT,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,27,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,27,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,27,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,24,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,27,2
Title50,,Cyber,0.75,POM,funding,,,0.29155,1.0,0.23625,0.058547,1.0,1.0,0.85,GEOINT,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,27,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,17,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,27,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,27,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,13,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,27,4
Title50,,EW,1.0,UFR,funding,,,0.25725,1.0,0.28,0.060505,1.0,1.0,0.84,OSINT,NonKinetic,5,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,27,2
Title10,,ISR,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,MASINT,Kinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,functional_test,27,5
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,17,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,27,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,SIGINT,NonKinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,27,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,25,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,27,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,27,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,27,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,12,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,27,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,27,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,28,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,24,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,28,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,8,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,28,2
Title50,,Maritime,1.0,Partner,funding,,,0.25725,1.0,0.3,0.064827,1.0,1.0,0.84,MASINT,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,28,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,28,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,19,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,28,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,12,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,28,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,9,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,28,4
